race_year,race_circuit,race_country,race_altitude_m,team,race_start_position,qualifying_position,quali_lap_time_s,laps_completed,driver_pit_stops_count,driver_pit_stops_avg_duration_s,race_pit_stops_count,race_pit_stops_avg_duration_s,race_pit_stops_max_duration_s,race_pit_stops_min_duration_s,race_avg_laps_before_pit_stop,top3_finish
2015,Yas Marina Circuit,UAE,3,Manor Marussia,20.0,20.0,107.434,52,1.0,24.314,42.0,23.090223684210525,44.99,16.128,21.355263157894736,0
2016,Albert Park Grand Prix Circuit,Australia,10,Mercedes,2.0,2.0,86.934,57,1.0,21.531,27.0,22.727394736842104,29.066,16.936,16.55263157894737,1
2016,Albert Park Grand Prix Circuit,Australia,10,Mercedes,1.0,1.0,85.351,57,1.0,21.94,27.0,22.727394736842104,29.066,16.936,16.55263157894737,1
2016,Albert Park Grand Prix Circuit,Australia,10,Ferrari,3.0,3.0,86.945,57,2.0,22.9435,27.0,22.727394736842104,29.066,16.936,16.55263157894737,1
2016,Albert Park Grand Prix Circuit,Australia,10,Red Bull,8.0,8.0,86.945,57,2.0,22.113,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Williams,6.0,6.0,85.918,57,1.0,21.55,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Force India,10.0,10.0,86.55,57,1.0,22.167,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Williams,16.0,11.0,87.135,57,1.0,21.376,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Toro Rosso,7.0,7.0,87.057,57,2.0,22.403,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Toro Rosso,5.0,5.0,86.934,57,2.0,25.6845,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Renault,13.0,14.0,87.241,57,1.0,23.286,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Renault,14.0,15.0,87.297,57,2.0,24.955,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Force India,9.0,9.0,86.607,57,1.0,24.719,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,McLaren,12.0,13.0,86.74,56,2.0,22.2265,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Sauber,17.0,17.0,87.958,56,1.0,22.701,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Manor Marussia,21.0,22.0,89.642,56,2.0,25.0505,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Sauber,15.0,16.0,87.435,38,2.0,19.6465,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Ferrari,4.0,4.0,86.57900000000001,21,1.0,22.508,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,Manor Marussia,22.0,21.0,89.627,17,1.0,23.224,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Albert Park Grand Prix Circuit,Australia,10,McLaren,11.0,12.0,86.537,16,1.0,21.796,27.0,22.727394736842104,29.066,16.936,16.55263157894737,0
2016,Bahrain International Circuit,Bahrain,7,Mercedes,2.0,2.0,91.325,57,3.0,25.973666666666663,53.0,26.18371052631579,34.978,19.369,23.285087719298243,1
2016,Bahrain International Circuit,Bahrain,7,Ferrari,4.0,4.0,91.685,57,3.0,25.066333333333333,53.0,26.18371052631579,34.978,19.369,23.285087719298243,1
2016,Bahrain International Circuit,Bahrain,7,Mercedes,1.0,1.0,91.391,57,3.0,24.688666666666663,53.0,26.18371052631579,34.978,19.369,23.285087719298243,1
2016,Bahrain International Circuit,Bahrain,7,Red Bull,5.0,5.0,91.403,57,3.0,25.35033333333333,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Haas F1 Team,9.0,9.0,92.005,57,3.0,27.317666666666668,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Toro Rosso,10.0,10.0,91.888,57,3.0,25.511,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Red Bull,15.0,15.0,92.559,56,3.0,24.43466666666667,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Williams,7.0,7.0,92.045,56,2.0,24.1645,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Williams,6.0,6.0,91.672,56,3.0,23.47433333333333,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,McLaren,12.0,12.0,92.472,56,3.0,24.86733333333333,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Renault,22.0,19.0,93.181,56,3.0,25.2,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Sauber,17.0,17.0,92.84,56,2.0,25.069,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Manor Marussia,16.0,16.0,92.806,56,3.0,25.734,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Sauber,21.0,22.0,94.388,56,3.0,25.799,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Force India,8.0,8.0,91.987,56,4.0,27.0475,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Force India,18.0,18.0,92.911,56,3.0,26.637,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Manor Marussia,20.0,21.0,94.19,56,3.0,26.673,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Toro Rosso,11.0,11.0,91.716,29,2.0,31.6895,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Bahrain International Circuit,Bahrain,7,Haas F1 Team,13.0,13.0,92.118,9,1.0,32.793,53.0,26.18371052631579,34.978,19.369,23.285087719298243,0
2016,Shanghai International Circuit,China,5,Mercedes,1.0,1.0,97.669,56,2.0,23.195,66.0,24.47175909090909,58.563,22.124,21.940151515151516,1
2016,Shanghai International Circuit,China,5,Ferrari,4.0,4.0,97.001,56,3.0,24.913666666666668,66.0,24.47175909090909,58.563,22.124,21.940151515151516,1
2016,Shanghai International Circuit,China,5,Red Bull,6.0,6.0,97.719,56,3.0,23.125,66.0,24.47175909090909,58.563,22.124,21.940151515151516,1
2016,Shanghai International Circuit,China,5,Red Bull,2.0,2.0,97.672,56,3.0,23.093,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Ferrari,3.0,3.0,97.347,56,3.0,25.754,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Williams,10.0,11.0,98.016,56,2.0,22.7365,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Mercedes,22.0,22.0,95.641,56,5.0,24.4252,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Toro Rosso,9.0,9.0,98.181,56,3.0,25.636,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Toro Rosso,8.0,8.0,97.656,56,3.0,24.285,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Williams,5.0,5.0,97.537,56,3.0,22.686333333333334,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Force India,7.0,7.0,98.096,56,3.0,22.683666666666667,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,McLaren,11.0,12.0,98.451,56,2.0,22.9005,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,McLaren,12.0,13.0,97.593,56,3.0,23.203666666666667,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Haas F1 Team,18.0,18.0,98.77,55,3.0,23.30366666666667,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Force India,13.0,10.0,98.165,55,4.0,25.9775,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Sauber,15.0,15.0,98.321,55,2.0,23.759,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Renault,17.0,17.0,98.673,55,3.0,23.030666666666665,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Manor Marussia,21.0,21.0,92.646,55,3.0,25.11566666666667,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Haas F1 Team,14.0,14.0,98.425,55,4.0,32.451,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Sauber,16.0,16.0,98.654,55,3.0,28.648666666666667,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Manor Marussia,20.0,20.0,100.264,55,3.0,24.06233333333333,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Shanghai International Circuit,China,5,Renault,19.0,19.0,99.528,55,3.0,23.392666666666667,66.0,24.47175909090909,58.563,22.124,21.940151515151516,0
2016,Sochi Autodrom,Russia,2,Mercedes,1.0,1.0,96.119,53,1.0,29.709,26.0,32.272052631578944,57.151,25.037,16.736842105263158,1
2016,Sochi Autodrom,Russia,2,Mercedes,10.0,10.0,96.006,53,1.0,30.001,26.0,32.272052631578944,57.151,25.037,16.736842105263158,1
2016,Sochi Autodrom,Russia,2,Ferrari,3.0,4.0,96.976,53,1.0,30.498,26.0,32.272052631578944,57.151,25.037,16.736842105263158,1
2016,Sochi Autodrom,Russia,2,Williams,2.0,3.0,97.746,53,1.0,29.841,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Williams,4.0,5.0,97.753,53,2.0,29.808,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,McLaren,14.0,14.0,97.971,52,1.0,29.751,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Renault,17.0,17.0,98.914,52,1.0,30.585,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Haas F1 Team,15.0,15.0,98.383,52,1.0,31.42,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Force India,6.0,7.0,98.006,52,2.0,31.6,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,McLaren,12.0,12.0,98.332,52,1.0,30.58,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Red Bull,5.0,6.0,98.091,52,2.0,39.484,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Toro Rosso,11.0,11.0,97.784,52,1.0,30.805,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Renault,18.0,18.0,99.009,52,1.0,30.805,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Sauber,22.0,22.0,99.519,52,2.0,30.481,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Red Bull,8.0,8.0,98.265,52,2.0,40.094,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Sauber,19.0,19.0,99.018,52,1.0,30.259,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Haas F1 Team,16.0,16.0,98.678,52,2.0,32.602999999999994,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Manor Marussia,20.0,20.0,99.399,51,2.0,44.292,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Sochi Autodrom,Russia,2,Toro Rosso,9.0,9.0,98.123,33,1.0,30.553,26.0,32.272052631578944,57.151,25.037,16.736842105263158,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Red Bull,4.0,4.0,83.578,66,2.0,22.3585,47.0,23.045341666666666,34.832,21.384,25.0875,1
2016,Circuit de Barcelona-Catalunya,Spain,109,Ferrari,5.0,5.0,83.79599999999999,66,2.0,22.138,47.0,23.045341666666666,34.832,21.384,25.0875,1
2016,Circuit de Barcelona-Catalunya,Spain,109,Ferrari,6.0,6.0,84.124,66,3.0,21.95433333333333,47.0,23.045341666666666,34.832,21.384,25.0875,1
2016,Circuit de Barcelona-Catalunya,Spain,109,Red Bull,3.0,3.0,83.749,66,4.0,22.1645,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Williams,7.0,7.0,84.251,66,2.0,22.149500000000003,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Toro Rosso,8.0,8.0,84.496,66,2.0,22.9055,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Force India,9.0,9.0,84.69800000000001,66,2.0,22.2985,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Williams,18.0,18.0,84.941,66,3.0,21.927666666666667,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,McLaren,12.0,12.0,84.583,65,2.0,22.435,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Toro Rosso,13.0,13.0,84.696,65,3.0,22.76,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Haas F1 Team,16.0,16.0,84.406,65,2.0,22.818,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Sauber,19.0,19.0,85.202,65,3.0,22.953,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Renault,17.0,17.0,84.90299999999999,65,2.0,22.84,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Renault,15.0,15.0,84.669,65,3.0,22.71,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Sauber,20.0,20.0,85.57900000000001,65,2.0,23.033,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Manor Marussia,21.0,21.0,85.745,65,2.0,24.4705,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Manor Marussia,22.0,22.0,85.939,65,2.0,27.4695,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Haas F1 Team,14.0,14.0,84.71600000000001,56,3.0,26.95433333333333,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,McLaren,10.0,10.0,84.578,45,2.0,22.391,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Barcelona-Catalunya,Spain,109,Force India,11.0,11.0,84.463,20,1.0,22.176,47.0,23.045341666666666,34.832,21.384,25.0875,0
2016,Circuit de Monaco,Monaco,7,Mercedes,3.0,3.0,74.826,78,1.0,26.315,44.0,27.199008333333335,45.7,19.918,24.7625,1
2016,Circuit de Monaco,Monaco,7,Red Bull,1.0,1.0,74.912,78,2.0,30.1905,44.0,27.199008333333335,45.7,19.918,24.7625,1
2016,Circuit de Monaco,Monaco,7,Force India,7.0,8.0,75.328,78,2.0,25.661,44.0,27.199008333333335,45.7,19.918,24.7625,1
2016,Circuit de Monaco,Monaco,7,Ferrari,4.0,4.0,74.61,78,2.0,25.3375,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,McLaren,9.0,10.0,75.504,78,2.0,26.174,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Force India,5.0,5.0,75.333,78,2.0,26.1395,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Mercedes,2.0,2.0,74.873,78,2.0,27.189,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Toro Rosso,6.0,7.0,75.467,77,2.0,27.925,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,McLaren,13.0,13.0,75.554,77,2.0,25.608,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Williams,14.0,14.0,75.71000000000001,77,2.0,25.058,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Haas F1 Team,12.0,12.0,75.592,77,2.0,26.7255,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Williams,10.0,11.0,75.521,77,3.0,25.83833333333333,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Haas F1 Team,15.0,15.0,75.465,76,2.0,29.3005,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Manor Marussia,20.0,20.0,77.452,76,1.0,26.517,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Manor Marussia,19.0,19.0,77.295,74,3.0,27.59633333333333,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Sauber,17.0,17.0,76.299,51,3.0,28.984333333333336,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Sauber,22.0,22.0,78.101,48,3.0,33.702666666666666,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Red Bull,21.0,21.0,82.467,34,2.0,25.5315,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Renault,16.0,16.0,76.253,32,4.0,30.3785,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit de Monaco,Monaco,7,Toro Rosso,8.0,9.0,75.384,18,2.0,23.808,44.0,27.199008333333335,45.7,19.918,24.7625,0
2016,Circuit Gilles Villeneuve,Canada,13,Mercedes,1.0,1.0,74.121,70,1.0,22.243,36.0,23.782474999999998,32.114,22.184,28.4,1
2016,Circuit Gilles Villeneuve,Canada,13,Ferrari,3.0,3.0,73.925,70,2.0,22.479,36.0,23.782474999999998,32.114,22.184,28.4,1
2016,Circuit Gilles Villeneuve,Canada,13,Williams,7.0,7.0,74.389,70,1.0,22.184,36.0,23.782474999999998,32.114,22.184,28.4,1
2016,Circuit Gilles Villeneuve,Canada,13,Red Bull,5.0,5.0,74.601,70,2.0,23.2475,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Mercedes,2.0,2.0,73.714,70,2.0,22.597,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Ferrari,6.0,6.0,74.477,70,2.0,23.0415,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Red Bull,4.0,4.0,74.03,70,2.0,23.445,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Force India,9.0,9.0,74.663,69,2.0,22.9935,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Toro Rosso,20.0,16.0,74.714,69,2.0,23.981,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Force India,11.0,11.0,74.814,69,2.0,23.6565,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,McLaren,10.0,10.0,75.026,69,1.0,27.952,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Toro Rosso,15.0,13.0,74.82900000000001,69,2.0,22.8135,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Haas F1 Team,13.0,14.0,75.148,68,2.0,23.67,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Haas F1 Team,14.0,15.0,75.444,68,3.0,26.283,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Sauber,21.0,19.0,75.635,68,2.0,23.128,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Renault,22.0,22.0,73.7675,68,1.0,23.162,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Manor Marussia,17.0,18.0,75.599,68,2.0,24.65,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Sauber,18.0,20.0,76.663,68,2.0,23.7975,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Manor Marussia,19.0,21.0,77.05199999999999,68,2.0,27.4005,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Circuit Gilles Villeneuve,Canada,13,Williams,8.0,8.0,74.815,35,1.0,22.925,36.0,23.782474999999998,32.114,22.184,28.4,0
2016,Baku City Circuit,Azerbaijan,-7,Mercedes,1.0,1.0,103.685,51,1.0,20.058,33.0,21.83622727272727,33.405,19.445,15.590909090909092,1
2016,Baku City Circuit,Azerbaijan,-7,Ferrari,3.0,4.0,105.062,51,1.0,20.422,33.0,21.83622727272727,33.405,19.445,15.590909090909092,1
2016,Baku City Circuit,Azerbaijan,-7,Force India,7.0,2.0,104.462,51,1.0,20.614,33.0,21.83622727272727,33.405,19.445,15.590909090909092,1
2016,Baku City Circuit,Azerbaijan,-7,Ferrari,4.0,5.0,104.936,51,1.0,20.593,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Mercedes,10.0,10.0,104.259,51,1.0,20.108,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Williams,8.0,8.0,104.706,51,1.0,19.732,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Red Bull,2.0,3.0,104.57,51,2.0,19.9975,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Red Bull,9.0,9.0,104.939,51,2.0,21.283,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Force India,12.0,12.0,104.86,51,1.0,20.347,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Williams,5.0,6.0,105.494,51,2.0,19.6515,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,McLaren,19.0,19.0,105.804,51,2.0,20.4125,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Sauber,15.0,16.0,105.549,50,2.0,20.6915,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
2016,Baku City Circuit,Azerbaijan,-7,Haas F1 Team,11.0,11.0,105.507,50,2.0,22.36,33.0,21.83622727272727,33.405,19.445,15.590909090909092,0
